date,0
2013-02-11,0.001219948316708472
2013-02-12,-0.0028082843213113194
2013-02-13,-0.0015886992704251563
2013-02-14,-9.424056884549747e-06
2013-02-15,4.530838827125928e-05
2013-02-19,-0.00619410846322446
2013-02-20,0.015523723643032882
2013-02-21,0.00791801319057186
2013-02-22,-0.010287936577551116
2013-02-25,0.019172547033128307
2013-02-26,-0.005854495646471624
2013-02-27,-0.014774469841909091
2013-02-28,-0.0006033720670765334
2013-03-01,-0.002448305387667344
2013-03-04,-0.005002564276330441
2013-03-05,-0.010081571932603155
2013-03-06,-0.0012393752020572158
2013-03-07,-0.0015486676940523292
2013-03-08,-0.006200463830567416
2013-03-11,-0.002537350319486676
2013-03-12,0.002241001428450419
2013-03-13,-0.004036559437269193
2013-03-14,-0.005025037149532628
2013-03-15,0.0031990734562297118
2013-03-18,0.005687448457555616
2013-03-19,0.003474080742004102
2013-03-20,-0.008853288844493863
2013-03-21,0.00908797706599006
2013-03-22,-0.005565730056368258
2013-03-25,0.003311141740743508
2013-03-26,-0.007769538635127401
2013-03-27,-0.000827039391592691
2013-03-28,-0.006796987520470323
2013-04-01,0.006906915996911222
2013-04-02,-0.0009168462320092383
2013-04-03,0.011985359300833177
2013-04-04,-0.005692806028989647
2013-04-05,0.003420025859884688
2013-04-08,-0.008309965161071077
2013-04-09,-0.002334852521744326
2013-04-10,-0.012312056138435144
2013-04-11,-0.005387202906377333
2013-04-12,0.003848131149231302
2013-04-15,0.028449159412835847
2013-04-16,-0.015848669850649692
2013-04-17,0.014623225832460928
2013-04-18,0.006873637407269229
2013-04-19,-0.011139825211536659
2013-04-22,-0.0031780913953863093
2013-04-23,-0.012113109358925012
2013-04-24,-0.0020623834233546136
2013-04-25,-0.006429858423258262
2013-04-26,0.004209519362480083
2013-04-29,-0.00664583425485123
2013-04-30,-0.004240284366396141
2013-05-01,0.010193193661622942
2013-05-02,-0.009491732308374122
2013-05-03,-0.012565802470906785
2013-05-06,-0.0026718622588948787
2013-05-07,-0.0056549565640123135
2013-05-08,-0.004248533700125693
2013-05-09,0.0038698380719893967
2013-05-10,-0.006481993348003768
2013-05-13,0.0013487518630258294
2013-05-14,-0.012092378217336887
2013-05-15,-0.005642948086502756
2013-05-16,0.006758130255086202
2013-05-17,-0.010823995769511246
2013-05-20,0.001391779276764785
2013-05-21,-0.0008838022455172615
2013-05-22,0.012438168646709968
2013-05-23,0.002580989063154
2013-05-24,0.0022793570035251703
2013-05-28,-0.00663974146487504
2013-05-29,0.008938396266583899
2013-05-30,-0.004597297764680874
2013-05-31,0.013047687749464146
2013-06-03,-0.0017516429263400132
2013-06-04,0.0066101108345958635
2013-06-05,0.014106052131942711
2013-06-06,-0.009883448201597434
2013-06-07,-0.012775819568564903
2013-06-10,0.0006268640019612576
2013-06-11,0.011031180307709958
2013-06-12,0.008877721922675816
2013-06-13,-0.016730126556644385
2013-06-14,0.0045482686469744795
2013-06-17,-0.007918427976386021
2013-06-18,-0.008081141599107595
2013-06-19,0.014494803041191074
2013-06-20,0.026941966552709088
2013-06-21,-0.002433552676451455
2013-06-24,0.01144771871588918
2013-06-25,-0.011255810791018303
2013-06-26,-0.00885710676327114
2013-06-27,-0.009705413492780353
2013-06-28,0.0031769444285272928
2013-07-01,-0.006371085559557816
2013-07-02,0.002003316453975631
2013-07-03,0.0001222140230682007
2013-07-05,-0.010757829263506272
2013-07-08,-0.004147988855820072
2013-07-09,-0.007926431455469686
2013-07-10,-0.0013828363300755677
2013-07-11,-0.014251176123250078
2013-07-12,-0.0037112928163922716
2013-07-15,-0.0015862493422507627
2013-07-16,0.0051486042238489725
2013-07-17,-0.0027502850124670563
2013-07-18,-0.006768224777417013
2013-07-19,-0.0027894761880355567
2013-07-22,-0.002197816343222341
2013-07-23,0.00181297692508844
2013-07-24,0.006307109977681386
2013-07-25,-0.004481015090093972
2013-07-26,-0.00030967143201884623
2013-07-29,0.004039274416905948
2013-07-30,-0.0017551317417581827
2013-07-31,-0.0016661516196912532
2013-08-01,-0.01585186512911235
2013-08-02,-0.0003927241626963369
2013-08-05,0.0013630890322445662
2013-08-06,0.006547567759755233
2013-08-07,0.005298290773764086
2013-08-08,-0.005381351849250025
2013-08-09,0.0013188659427052208
2013-08-12,0.0016224359897558888
2013-08-13,-0.0008405650884975147
2013-08-14,0.005625196436160166
2013-08-15,0.014860663002699564
2013-08-16,0.003791911989678774
2013-08-19,0.007312557983417698
2013-08-20,-0.0084455559987318
2013-08-21,0.0052214806816281096
2013-08-22,-0.010565847323581252
2013-08-23,-0.002963319988939246
2013-08-26,0.0029391837109383513
2013-08-27,0.018073706689598765
2013-08-28,-0.0018109835919046537
2013-08-29,-0.0034512007449856935
2013-08-30,0.004963816497175654
2013-09-03,-0.004102189364556348
2013-09-04,-0.008960447631159357
2013-09-05,-0.0013198681976671353
2013-09-06,-0.0011601373659963004
2013-09-09,-0.011979897514406137
2013-09-10,-0.008558684984286854
2013-09-11,-0.00342123569706098
2013-09-12,0.004386406732417622
